id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
12569,Name_790,50.0,50000.0,2022-06-15,Unknown,6888.0,,,,4,low
12570,Name_192,49.0,70000.0,2019-01-04,HR,5679.0,"Street 55, City 27",3469932156,email_686@example.com,18,medium
12571,Name_520,33.0,50000.0,2016-11-28,Finance,9428.0,"Street 79, City 27",6119911809,email_364@example.com,18,low
12572,Name_379,28.0,60000.0,2019-06-14,HR,5673.0,"Street 37, City 2",5563994748,email_617@example.com,17,medium
12573,Name_788,39.0,70000.0,2025-01-16,Unknown,2164.0,"Street 16, City 37",8840009591,email_278@example.com,18,medium
12574,Name_691,53.0,60000.0,2020-04-10,Marketing,3191.0,"Street 30, City 9",6491186038,email_638@example.com,17,medium
12575,Name_334,67.0,50000.0,2015-08-12,Marketing,3659.0,"Street 69, City 23",8739323643,email_174@example.com,18,low
12576,Name_39,40.0,60000.0,2016-07-28,HR,9259.0,"Street 66, City 46",5076159585,email_245@example.com,18,medium
12577,Name_293,43.0,70000.0,2024-05-21,HR,4494.0,"Street 88, City 41",7401611717,email_69@example.com,18,medium
12578,Name_690,78.0,60000.0,2016-08-18,IT,5691.0,"Street 34, City 23",9218679492,email_255@example.com,18,medium
12579,Name_162,77.0,60000.0,2022-10-03,HR,8175.0,"Street 67, City 24",1792700024,email_416@example.com,18,medium
12580,Name_331,48.0,70000.0,2020-02-02,HR,3716.0,"Street 59, City 34",3935728733,email_299@example.com,18,medium
12581,Name_886,46.0,60000.0,2023-10-09,Unknown,3500.0,"Street 93, City 17",7647328715,email_322@example.com,18,medium
12582,Name_104,22.0,60000.0,2021-09-22,Finance,9837.0,"Street 47, City 48",8728231447,email_665@example.com,18,medium
12583,Name_161,71.0,60000.0,2015-04-14,Unknown,2672.0,,,,4,medium
12584,Name_799,55.0,70000.0,2018-08-18,Finance,2117.0,"Street 100, City 8",7204284723,email_38@example.com,18,medium
12585,Name_635,79.0,70000.0,2020-08-11,Unknown,3788.0,"Street 41, City 18",7924965277,email_927@example.com,18,medium
12586,Name_54,42.0,70000.0,2024-03-19,Unknown,2404.0,"Street 32, City 32",1573683207,email_932@example.com,18,medium
12587,Name_940,48.0,50000.0,2015-07-30,IT,9415.0,"Street 26, City 10",8792649036,email_750@example.com,18,low
12588,Name_34,51.0,60000.0,2023-06-07,Finance,3287.0,"Street 100, City 26",5751484347,email_816@example.com,19,medium
12589,Name_242,29.0,60000.0,2017-08-25,Unknown,5176.0,"Street 22, City 46",4938180933,email_885@example.com,18,medium
12590,Name_967,39.0,70000.0,2023-09-26,Unknown,5785.0,"Street 45, City 7",1094617976,email_24@example.com,17,medium
12591,Name_890,26.0,60000.0,2019-06-05,Finance,2321.0,"Street 42, City 49",6270974602,email_806@example.com,18,medium
12592,Name_113,77.0,50000.0,,IT,,"Street 7, City 4",7846491878,email_734@example.com,16,low
12593,Name_318,37.0,50000.0,2020-06-07,Finance,1096.0,"Street 81, City 32",4016954507,email_110@example.com,18,low
12594,Name_23,46.0,60000.0,2022-02-08,IT,2123.0,"Street 83, City 11",2775152381,email_218@example.com,18,medium
12595,Name_558,61.0,70000.0,2021-12-12,IT,2513.0,"Street 58, City 5",2949367341,email_949@example.com,17,medium
12596,Name_824,46.0,60000.0,2020-07-04,Marketing,5737.0,,,,4,medium
12597,Name_647,62.0,70000.0,2015-12-13,IT,5166.0,"Street 83, City 15",6225182398,email_161@example.com,18,medium
12598,Name_118,44.0,70000.0,2016-03-23,Marketing,,"Street 16, City 35",8141769880,email_553@example.com,18,medium
12599,Name_985,71.0,50000.0,2024-12-26,HR,4128.0,"Street 55, City 33",9337019479,email_458@example.com,18,low
12600,Name_701,72.0,60000.0,2024-06-20,IT,,"Street 8, City 35",4682564546,email_181@example.com,17,medium
12601,Name_643,34.0,50000.0,2016-10-24,Finance,2002.0,"Street 44, City 14",4720570778,email_376@example.com,18,low
12602,Name_934,22.0,60000.0,2016-11-13,Marketing,7926.0,"Street 59, City 9",7191502473,email_40@example.com,17,medium
12603,Name_212,69.0,50000.0,2018-12-22,HR,9412.0,"Street 50, City 45",9465334940,email_617@example.com,18,low
12604,Name_418,48.0,70000.0,2019-08-07,HR,4349.0,"Street 34, City 40",1205535869,email_741@example.com,18,medium
12605,Name_113,78.0,60000.0,2022-04-24,IT,8930.0,"Street 35, City 36",2903467065,email_899@example.com,18,medium
12606,Name_44,30.0,60000.0,2021-05-02,Finance,,"Street 74, City 10",7755186733,email_170@example.com,18,medium
12607,Name_128,59.0,60000.0,2016-11-12,IT,6051.0,"Street 37, City 16",7077595745,email_281@example.com,18,medium
12608,Name_876,32.0,60000.0,2017-01-05,Unknown,9583.0,"Street 68, City 41",4801076914,email_136@example.com,18,medium
12609,Name_158,32.0,60000.0,2017-11-03,HR,6243.0,"Street 63, City 28",5805184797,email_630@example.com,18,medium
12610,Name_785,35.0,60000.0,2016-04-15,Unknown,9634.0,"Street 62, City 42",4399505540,email_52@example.com,18,medium
12611,Name_827,67.0,70000.0,2015-07-27,Unknown,1889.0,"Street 2, City 40",8565904890,email_530@example.com,17,medium
12612,Name_394,19.0,60000.0,2015-06-08,Marketing,1280.0,"Street 25, City 31",8063586978,email_890@example.com,18,medium
12613,Name_867,40.0,70000.0,2023-06-20,Unknown,6729.0,"Street 20, City 40",3536703907,email_92@example.com,18,medium
12614,Name_852,60.0,50000.0,2019-07-31,HR,5395.0,"Street 8, City 18",6485284674,email_156@example.com,17,low
12615,Name_512,30.0,70000.0,2022-09-04,HR,2137.0,"Street 69, City 19",4453257842,email_780@example.com,18,medium
12616,Name_914,60.0,60000.0,2022-12-28,Finance,3855.0,"Street 84, City 12",6866738410,email_90@example.com,18,medium
12617,Name_45,21.0,50000.0,2023-12-02,IT,4589.0,,,,4,low
12618,Name_108,64.0,50000.0,2017-04-17,Finance,5652.0,"Street 94, City 37",9697482230,email_453@example.com,18,low
12619,Name_219,71.0,50000.0,2019-10-28,Finance,5760.0,"Street 34, City 48",6353537007,email_343@example.com,18,low
12620,Name_443,72.0,60000.0,2022-04-07,IT,2732.0,"Street 89, City 31",6640106852,email_12@example.com,18,medium
12621,Name_830,42.0,70000.0,2020-01-21,HR,5098.0,"Street 49, City 4",5613574619,email_821@example.com,17,medium
12622,Name_315,28.0,60000.0,2021-06-25,Marketing,3164.0,"Street 53, City 32",1239513986,email_556@example.com,18,medium
12623,Name_177,67.0,70000.0,2015-03-20,Unknown,,"Street 78, City 11",5914290903,email_356@example.com,18,medium
12624,Name_228,65.0,60000.0,2022-12-13,Marketing,3967.0,"Street 80, City 41",9461141119,email_698@example.com,18,medium
12625,Name_703,59.0,60000.0,2021-07-23,Unknown,3053.0,"Street 44, City 20",7774183816,email_194@example.com,18,medium
12626,Name_983,29.0,50000.0,2018-09-27,IT,9863.0,"Street 98, City 6",6615675558,email_437@example.com,17,low
12627,Name_672,30.0,70000.0,2025-01-29,IT,7180.0,"Street 36, City 30",4535326517,email_265@example.com,18,medium
12628,Name_906,48.0,60000.0,2023-04-30,Finance,,,,,4,medium
12629,Name_267,76.0,60000.0,2019-03-27,IT,,"Street 68, City 5",8001375204,email_207@example.com,17,medium
12630,Name_870,70.0,60000.0,2016-05-20,Unknown,6587.0,"Street 95, City 25",4433637512,email_283@example.com,18,medium
12631,Name_838,62.0,70000.0,2019-11-04,Marketing,4530.0,"Street 83, City 6",3366202590,email_939@example.com,17,medium
12632,Name_379,55.0,50000.0,2022-05-10,Marketing,5560.0,"Street 43, City 46",2203271355,email_351@example.com,18,low
12633,Name_489,23.0,50000.0,2023-02-25,Marketing,9205.0,"Street 99, City 44",2326411874,email_17@example.com,18,low
12634,Name_702,60.0,50000.0,2024-06-06,Marketing,5084.0,,,,4,low
12635,Name_687,68.0,70000.0,2020-05-16,Finance,2992.0,"Street 36, City 39",4567701278,email_453@example.com,18,medium
12636,Name_290,76.0,60000.0,,Marketing,1737.0,"Street 57, City 40",7964960662,email_594@example.com,18,medium
12637,Name_996,60.0,60000.0,2017-05-08,Unknown,5118.0,"Street 88, City 44",3656646316,email_220@example.com,18,medium
12638,Name_357,27.0,60000.0,2017-10-31,Finance,2991.0,"Street 45, City 47",9736843927,email_341@example.com,18,medium
12639,Name_657,40.0,60000.0,2021-06-06,Finance,1512.0,,,,4,medium
12640,Name_744,32.0,60000.0,2021-04-20,Finance,3889.0,"Street 53, City 28",4149455180,email_594@example.com,18,medium
12641,Name_872,62.0,60000.0,2022-11-05,IT,7751.0,"Street 93, City 27",2959985297,email_526@example.com,18,medium
12642,Name_950,40.0,70000.0,2018-02-12,Finance,5270.0,"Street 42, City 50",4292207752,email_272@example.com,18,medium
12643,Name_204,57.0,60000.0,2019-06-15,Unknown,4630.0,"Street 60, City 16",7495520275,email_142@example.com,18,medium
12644,Name_213,54.0,50000.0,2022-09-23,Marketing,4613.0,"Street 38, City 23",8439900386,email_469@example.com,18,low
12645,Name_552,51.0,60000.0,2019-06-22,IT,4713.0,"Street 55, City 36",7841714715,email_255@example.com,18,medium
12646,Name_787,33.0,50000.0,2016-03-23,Marketing,5331.0,"Street 39, City 33",4116236462,email_479@example.com,18,low
12647,Name_323,62.0,60000.0,,HR,9452.0,"Street 80, City 44",3221251295,email_248@example.com,18,medium
12648,Name_594,68.0,60000.0,,IT,9735.0,"Street 34, City 9",4467636155,email_40@example.com,17,medium
12649,Name_181,58.0,60000.0,2020-10-02,Unknown,1181.0,"Street 38, City 39",3359747314,email_650@example.com,18,medium
12650,Name_499,64.0,70000.0,2024-06-30,IT,8911.0,"Street 99, City 33",9697867853,email_962@example.com,18,medium
12651,Name_320,49.0,50000.0,2018-05-23,Finance,2663.0,"Street 32, City 2",2766530366,email_494@example.com,17,low
12652,Name_83,55.0,60000.0,2021-12-11,IT,4121.0,"Street 66, City 19",5304270421,email_746@example.com,18,medium
12653,Name_303,57.0,60000.0,2021-04-06,Finance,1228.0,"Street 6, City 39",9713620846,email_160@example.com,17,medium
12654,Name_262,73.0,60000.0,2019-08-01,Marketing,7183.0,"Street 37, City 47",1008142720,email_189@example.com,18,medium
12655,Name_784,63.0,50000.0,2016-11-06,IT,8115.0,"Street 47, City 6",3832929650,email_808@example.com,17,low
12656,Name_200,22.0,60000.0,2022-07-12,IT,5448.0,"Street 96, City 27",5453018442,email_682@example.com,18,medium
12657,Name_240,34.0,60000.0,2020-03-26,Unknown,5693.0,"Street 57, City 28",5813528906,email_769@example.com,18,medium
12658,Name_914,39.0,50000.0,2021-01-06,HR,7416.0,,,,4,low
12659,Name_692,48.0,50000.0,,IT,3676.0,"Street 85, City 9",8047384171,email_400@example.com,17,low
12660,Name_944,48.0,60000.0,2021-03-04,Marketing,3249.0,"Street 78, City 15",3038958290,email_233@example.com,18,medium
12661,Name_683,65.0,70000.0,2015-03-19,Finance,1685.0,"Street 3, City 42",4801922620,email_718@example.com,17,medium
12662,Name_295,35.0,70000.0,2018-10-11,Marketing,4783.0,"Street 81, City 37",9100242546,email_413@example.com,18,medium
12663,Name_512,45.0,50000.0,2017-10-30,Unknown,2399.0,"Street 7, City 32",4181202426,email_495@example.com,17,low
12664,Name_689,30.0,50000.0,,IT,3557.0,"Street 91, City 42",4668907409,email_297@example.com,18,low
12665,Name_881,67.0,50000.0,2023-09-22,HR,5711.0,,,,4,low
12666,Name_396,59.0,60000.0,2023-04-24,HR,8614.0,"Street 26, City 18",4742731461,email_214@example.com,18,medium
12667,Name_749,18.0,60000.0,2018-07-29,IT,8189.0,"Street 26, City 12",3401134404,email_649@example.com,18,medium
12668,Name_138,70.0,60000.0,2017-10-08,HR,3995.0,"Street 19, City 5",7328522687,email_521@example.com,17,medium
12669,Name_839,67.0,60000.0,2022-11-21,Marketing,8823.0,"Street 77, City 4",7260342769,email_589@example.com,17,medium
12670,Name_878,36.0,60000.0,2017-07-07,Finance,8837.0,"Street 12, City 38",1573893384,email_15@example.com,18,medium
12671,Name_823,51.0,60000.0,2015-09-08,IT,1649.0,"Street 88, City 28",5499943133,email_822@example.com,18,medium
12672,Name_129,76.0,60000.0,2021-07-03,Finance,4020.0,"Street 51, City 43",5858731515,email_657@example.com,18,medium
12673,Name_49,21.0,60000.0,2018-12-02,HR,1863.0,"Street 32, City 21",6203469933,email_588@example.com,18,medium
12674,Name_676,60.0,50000.0,2020-07-30,Unknown,4889.0,"Street 94, City 8",1188478315,email_152@example.com,17,low
12675,Name_789,20.0,60000.0,2022-03-16,Finance,4761.0,"Street 89, City 4",4620115514,email_46@example.com,17,medium
12676,Name_293,58.0,60000.0,,Unknown,3140.0,"Street 75, City 13",1186080225,email_41@example.com,18,medium
12677,Name_628,27.0,60000.0,2017-12-01,Marketing,7777.0,"Street 78, City 35",4336411542,email_636@example.com,18,medium
12678,Name_536,45.0,60000.0,2017-06-25,Unknown,7944.0,"Street 100, City 25",6145039296,email_442@example.com,19,medium
12679,Name_311,51.0,70000.0,2015-05-06,Finance,7288.0,"Street 82, City 27",8723483351,email_777@example.com,18,medium
12680,Name_537,56.0,70000.0,,Finance,7848.0,,,,4,medium
12681,Name_903,64.0,50000.0,2017-10-26,IT,8605.0,"Street 90, City 39",3444763085,email_738@example.com,18,low
12682,Name_639,76.0,50000.0,2017-03-22,Unknown,7987.0,"Street 37, City 3",1937039307,email_363@example.com,17,low
12683,Name_234,79.0,60000.0,2023-08-26,Marketing,1334.0,"Street 5, City 50",8162259763,email_960@example.com,17,medium
12684,Name_209,36.0,60000.0,2018-12-16,IT,3118.0,"Street 5, City 34",5856245438,email_907@example.com,17,medium
12685,Name_605,59.0,60000.0,2020-10-22,IT,7571.0,,,,4,medium
12686,Name_94,73.0,60000.0,2022-08-12,Marketing,9974.0,,,,4,medium
12687,Name_327,69.0,60000.0,2016-07-22,IT,1035.0,"Street 82, City 43",4535802541,email_225@example.com,18,medium
12688,Name_225,63.0,60000.0,2024-12-03,Marketing,3428.0,,,,4,medium
12689,Name_967,53.0,60000.0,2022-06-16,HR,1894.0,"Street 99, City 26",8538992769,email_831@example.com,18,medium
12690,Name_890,74.0,70000.0,2015-07-17,IT,2435.0,,,,4,medium
12691,Name_792,48.0,50000.0,2017-04-07,Finance,8892.0,"Street 3, City 20",4408150969,email_347@example.com,17,low
12692,Name_11,20.0,70000.0,2022-01-21,HR,9425.0,"Street 95, City 8",5910336635,email_925@example.com,17,medium
12693,Name_329,40.0,50000.0,2019-10-06,IT,6643.0,"Street 56, City 5",9980982577,email_498@example.com,17,low
12694,Name_12,34.0,50000.0,2017-04-04,Marketing,4808.0,"Street 38, City 40",2508000499,email_396@example.com,18,low
12695,Name_35,24.0,50000.0,2020-12-21,HR,8657.0,"Street 7, City 48",1691596239,email_875@example.com,17,low
12696,Name_447,43.0,70000.0,2024-08-05,HR,8832.0,"Street 87, City 1",9732182132,email_936@example.com,17,medium
12697,Name_452,60.0,60000.0,2019-08-07,Finance,1905.0,"Street 40, City 11",3590753856,email_91@example.com,18,medium
12698,Name_740,35.0,60000.0,2023-12-28,IT,8202.0,"Street 12, City 26",2150062589,email_701@example.com,18,medium
12699,Name_220,77.0,60000.0,2024-02-19,IT,1525.0,"Street 81, City 24",2747214077,email_115@example.com,18,medium
12700,Name_441,63.0,60000.0,2020-05-15,Marketing,3759.0,"Street 76, City 17",9030079588,email_160@example.com,18,medium
12701,Name_653,48.0,50000.0,2020-01-17,HR,9960.0,"Street 95, City 19",4976008901,email_996@example.com,18,low
12702,Name_535,23.0,50000.0,2017-09-01,Finance,,,,,4,low
12703,Name_595,48.0,70000.0,,Marketing,7774.0,"Street 84, City 14",7219397805,email_213@example.com,18,medium
12704,Name_229,46.0,60000.0,2024-01-21,Marketing,3360.0,"Street 60, City 2",9615156264,email_500@example.com,17,medium
12705,Name_935,26.0,60000.0,2015-05-08,Finance,4644.0,"Street 62, City 3",8185600751,email_911@example.com,17,medium
12706,Name_344,48.0,60000.0,2023-09-08,IT,1237.0,"Street 10, City 5",6756372183,email_135@example.com,17,medium
12707,Name_80,52.0,60000.0,2018-05-04,Finance,4088.0,,,,4,medium
12708,Name_353,34.0,60000.0,2019-01-22,IT,8590.0,"Street 20, City 42",3506036934,email_353@example.com,18,medium
12709,Name_396,77.0,60000.0,2016-01-25,Unknown,2429.0,"Street 44, City 27",8315838235,email_887@example.com,18,medium
12710,Name_290,29.0,70000.0,2016-10-17,HR,5639.0,"Street 37, City 18",8221873938,email_502@example.com,18,medium
12711,Name_455,53.0,60000.0,2016-12-18,Finance,8730.0,"Street 97, City 28",2332457781,email_369@example.com,18,medium
12712,Name_843,69.0,60000.0,2015-09-27,Marketing,8961.0,"Street 86, City 27",1518799030,email_273@example.com,18,medium
12713,Name_671,65.0,60000.0,,IT,,"Street 60, City 11",2713909125,email_951@example.com,18,medium
12714,Name_989,78.0,60000.0,2022-11-12,HR,4084.0,"Street 59, City 1",9319124914,email_999@example.com,17,medium
12715,Name_128,41.0,60000.0,2020-02-27,HR,3314.0,"Street 57, City 36",3767321322,email_948@example.com,18,medium
12716,Name_702,27.0,60000.0,,Finance,3832.0,,,,4,medium
12717,Name_909,75.0,70000.0,2018-12-07,Marketing,2796.0,"Street 91, City 11",2292626705,email_127@example.com,18,medium
12718,Name_543,47.0,70000.0,,Finance,4798.0,"Street 71, City 21",5679503755,email_290@example.com,18,medium
12719,Name_898,46.0,60000.0,2020-09-28,Marketing,9136.0,"Street 63, City 36",9524580276,email_896@example.com,18,medium
12720,Name_359,56.0,70000.0,2018-02-12,Unknown,8524.0,"Street 36, City 38",9291453356,email_369@example.com,18,medium
12721,Name_527,27.0,70000.0,2021-01-25,Finance,4569.0,"Street 78, City 25",5732297396,email_878@example.com,18,medium
12722,Name_313,56.0,70000.0,2017-12-11,IT,7204.0,"Street 37, City 11",6457661773,email_955@example.com,18,medium
12723,Name_75,72.0,60000.0,2023-04-27,Finance,2533.0,,,,4,medium
12724,Name_546,45.0,50000.0,2019-03-16,Finance,2095.0,"Street 90, City 13",4579527444,email_859@example.com,18,low
12725,Name_871,35.0,50000.0,2023-03-15,Unknown,9934.0,"Street 6, City 44",4617897143,email_399@example.com,17,low
12726,Name_196,58.0,70000.0,2019-03-15,Unknown,1869.0,"Street 46, City 44",6460334492,email_189@example.com,18,medium
12727,Name_843,71.0,50000.0,2017-09-25,Finance,3175.0,,,,4,low
12728,Name_29,67.0,60000.0,2019-08-19,Marketing,2149.0,"Street 15, City 18",2608992403,email_102@example.com,18,medium
12729,Name_706,34.0,50000.0,2023-01-22,Unknown,7858.0,"Street 39, City 22",5207294084,email_810@example.com,18,low
12730,Name_16,28.0,50000.0,2025-01-13,Unknown,1516.0,"Street 75, City 2",1080726520,email_612@example.com,17,low
12731,Name_423,18.0,60000.0,2021-11-26,Marketing,9612.0,"Street 59, City 46",6581788738,email_518@example.com,18,medium
12732,Name_589,34.0,70000.0,2024-08-22,HR,5651.0,"Street 33, City 36",1215792716,email_214@example.com,18,medium
12733,Name_805,53.0,50000.0,2023-02-08,Unknown,2785.0,"Street 98, City 43",3063031598,email_44@example.com,18,low
12734,Name_593,53.0,50000.0,,Unknown,,"Street 95, City 12",1239674653,email_89@example.com,18,low
12735,Name_405,48.0,60000.0,2019-08-16,Marketing,4888.0,"Street 90, City 50",3788986829,email_877@example.com,18,medium
12736,Name_940,77.0,50000.0,2015-12-09,Marketing,1228.0,"Street 38, City 4",9910456145,email_287@example.com,17,low
12737,Name_636,48.0,60000.0,2019-07-24,Finance,4730.0,"Street 60, City 6",5830024646,email_677@example.com,17,medium
12738,Name_531,62.0,50000.0,2018-01-30,Finance,8969.0,"Street 63, City 28",2866820138,email_657@example.com,18,low
12739,Name_967,77.0,60000.0,2016-06-02,HR,1276.0,"Street 62, City 20",1416922754,email_426@example.com,18,medium
12740,Name_614,45.0,60000.0,,HR,4462.0,"Street 94, City 39",4228585332,email_285@example.com,18,medium
12741,Name_904,65.0,60000.0,2016-04-16,HR,6995.0,"Street 77, City 5",3805984410,email_836@example.com,17,medium
12742,Name_77,50.0,60000.0,2024-01-24,IT,,"Street 3, City 19",2273058492,email_69@example.com,17,medium
12743,Name_229,20.0,60000.0,2015-04-30,Marketing,4831.0,"Street 13, City 15",8232049767,email_525@example.com,18,medium
12744,Name_962,68.0,70000.0,2018-01-18,Unknown,8171.0,"Street 3, City 37",2223919462,email_458@example.com,17,medium
12745,Name_297,25.0,50000.0,2018-03-07,Marketing,3522.0,"Street 41, City 24",9573155442,email_420@example.com,18,low
12746,Name_510,67.0,70000.0,2022-05-15,Marketing,8226.0,"Street 22, City 10",7071745707,email_22@example.com,18,medium
12747,Name_715,23.0,60000.0,2021-06-22,HR,7359.0,"Street 50, City 31",2150662448,email_633@example.com,18,medium
12748,Name_984,76.0,70000.0,2015-09-03,Marketing,4253.0,"Street 87, City 39",8901628691,email_741@example.com,18,medium
12749,Name_966,69.0,60000.0,2021-12-27,IT,1873.0,"Street 83, City 2",1828841175,email_184@example.com,17,medium
12750,Name_573,78.0,70000.0,2022-12-29,Unknown,3235.0,"Street 20, City 41",4808640846,email_14@example.com,18,medium
12751,Name_538,75.0,50000.0,2017-10-06,HR,3069.0,"Street 54, City 39",2186429485,email_772@example.com,18,low
12752,Name_583,23.0,50000.0,2017-12-20,Finance,8150.0,"Street 94, City 14",3071102587,email_242@example.com,18,low
12753,Name_615,46.0,70000.0,2020-02-26,Unknown,6559.0,"Street 24, City 12",4505837922,email_369@example.com,18,medium
12754,Name_979,54.0,70000.0,,Finance,2815.0,"Street 50, City 5",8630598335,email_885@example.com,17,medium
12755,Name_326,29.0,50000.0,2020-09-04,Finance,3731.0,"Street 22, City 13",8994832919,email_740@example.com,18,low
12756,Name_363,26.0,70000.0,2022-12-09,Marketing,1229.0,,,,4,medium
12757,Name_669,58.0,60000.0,2024-12-02,Unknown,9086.0,"Street 79, City 19",4034736798,email_89@example.com,18,medium
12758,Name_875,66.0,50000.0,2022-07-21,IT,8745.0,,,,4,low
12759,Name_359,36.0,60000.0,2015-04-18,Marketing,4310.0,"Street 95, City 2",1480030205,email_679@example.com,17,medium
12760,Name_706,48.0,60000.0,2021-09-23,Finance,7569.0,"Street 28, City 19",4103588877,email_736@example.com,18,medium
12761,Name_787,71.0,60000.0,2022-02-05,Unknown,1780.0,"Street 40, City 21",3276164275,email_596@example.com,18,medium
12762,Name_324,65.0,60000.0,2019-07-13,Marketing,6317.0,"Street 25, City 13",9502750197,email_787@example.com,18,medium
12763,Name_698,61.0,70000.0,2019-01-08,Unknown,3385.0,"Street 87, City 23",3792288280,email_427@example.com,18,medium
12764,Name_326,49.0,60000.0,2019-11-05,HR,8055.0,"Street 99, City 17",8124126065,email_283@example.com,18,medium
12765,Name_625,52.0,70000.0,2022-01-19,IT,7031.0,"Street 84, City 14",8878640526,email_280@example.com,18,medium
12766,Name_825,31.0,60000.0,2017-09-25,IT,4662.0,"Street 95, City 1",2466868733,email_702@example.com,17,medium
12767,Name_165,66.0,70000.0,2020-08-20,IT,8371.0,"Street 26, City 25",1188798216,email_71@example.com,18,medium
12768,Name_573,71.0,60000.0,2023-07-14,Finance,1256.0,"Street 63, City 44",5578524600,email_74@example.com,18,medium
12769,Name_604,33.0,50000.0,2017-12-03,Finance,7143.0,"Street 50, City 39",5914412932,email_42@example.com,18,low
12770,Name_798,38.0,50000.0,2024-05-27,IT,2640.0,"Street 14, City 31",5910520844,email_152@example.com,18,low
12771,Name_455,29.0,60000.0,2021-05-07,Unknown,3341.0,,,,4,medium
12772,Name_969,77.0,60000.0,2016-07-30,HR,7377.0,"Street 45, City 19",6553150982,email_35@example.com,18,medium
12773,Name_153,41.0,60000.0,2019-09-27,Finance,9701.0,"Street 86, City 9",6186002262,email_893@example.com,17,medium
12774,Name_737,79.0,60000.0,2015-06-02,Marketing,2004.0,"Street 53, City 40",7055746398,email_938@example.com,18,medium
12775,Name_127,51.0,60000.0,2017-01-30,Marketing,,"Street 42, City 23",7852934272,email_511@example.com,18,medium
12776,Name_193,25.0,60000.0,2021-01-10,Finance,,"Street 78, City 45",6280734900,email_113@example.com,18,medium
12777,Name_627,61.0,50000.0,2020-03-24,IT,7739.0,"Street 85, City 35",3079271587,email_938@example.com,18,low
12778,Name_774,38.0,60000.0,2019-11-24,Unknown,6058.0,"Street 51, City 35",1370487015,email_126@example.com,18,medium
12779,Name_530,65.0,70000.0,2019-01-04,HR,8222.0,"Street 43, City 18",6202190955,email_859@example.com,18,medium
12780,Name_10,25.0,50000.0,2020-11-11,Marketing,3679.0,"Street 23, City 24",6835083274,email_647@example.com,18,low
12781,Name_92,45.0,50000.0,2017-06-05,Finance,4536.0,"Street 19, City 45",8443387465,email_630@example.com,18,low
12782,Name_139,33.0,50000.0,2022-01-25,Unknown,4665.0,"Street 64, City 33",9076972764,email_539@example.com,18,low
12783,Name_481,27.0,60000.0,2015-12-29,IT,8859.0,"Street 98, City 31",8384654029,email_667@example.com,18,medium
12784,Name_449,69.0,60000.0,2020-06-09,HR,,"Street 21, City 49",5103668791,email_770@example.com,18,medium
12785,Name_333,32.0,60000.0,2017-07-25,HR,4321.0,,,,4,medium
12786,Name_869,21.0,60000.0,2021-09-27,Marketing,7145.0,"Street 54, City 48",8669080374,email_800@example.com,18,medium
12787,Name_340,43.0,60000.0,2022-03-07,Marketing,4686.0,"Street 73, City 17",4655247452,email_206@example.com,18,medium
12788,Name_961,48.0,60000.0,,Finance,,"Street 53, City 21",4903296163,email_6@example.com,18,medium
12789,Name_52,53.0,70000.0,2016-08-02,HR,9828.0,,,,4,medium
12790,Name_707,49.0,60000.0,2021-07-31,IT,,"Street 97, City 9",9361399708,email_875@example.com,17,medium
12791,Name_466,79.0,60000.0,2019-11-02,IT,,"Street 97, City 32",2537877146,email_517@example.com,18,medium
12792,Name_718,60.0,70000.0,2022-03-04,Finance,1770.0,"Street 26, City 16",3802197188,email_759@example.com,18,medium
12793,Name_799,55.0,50000.0,2015-06-10,HR,8252.0,"Street 55, City 47",4928923405,email_520@example.com,18,low
12794,Name_475,21.0,50000.0,,Marketing,9931.0,"Street 20, City 18",3599226372,email_654@example.com,18,low
12795,Name_401,48.0,60000.0,2016-03-04,IT,8736.0,"Street 13, City 48",8259548986,email_958@example.com,18,medium
12796,Name_439,26.0,60000.0,2017-11-11,Unknown,5869.0,"Street 47, City 21",7166861555,email_313@example.com,18,medium
12797,Name_878,52.0,70000.0,2022-08-05,Finance,1255.0,,,,4,medium
12798,Name_605,72.0,60000.0,2020-02-11,IT,4828.0,"Street 4, City 12",7399792055,email_895@example.com,17,medium
12799,Name_932,45.0,70000.0,2023-03-31,Unknown,3101.0,"Street 70, City 6",2022305551,email_185@example.com,17,medium
12800,Name_997,54.0,50000.0,2015-09-06,Unknown,1015.0,"Street 2, City 38",7569618221,email_489@example.com,17,low
12801,Name_922,64.0,50000.0,2015-12-10,IT,3700.0,"Street 65, City 31",8293384249,email_367@example.com,18,low
12802,Name_821,77.0,50000.0,2021-01-03,Finance,4467.0,"Street 87, City 22",9683773739,email_111@example.com,18,low
12803,Name_657,26.0,60000.0,2020-12-07,Unknown,9545.0,,,,4,medium
12804,Name_598,19.0,70000.0,2020-06-30,Unknown,2581.0,"Street 29, City 11",1668054022,email_308@example.com,18,medium
12805,Name_509,20.0,60000.0,2017-05-08,HR,7691.0,"Street 8, City 9",7460923901,email_452@example.com,16,medium
12806,Name_153,75.0,60000.0,,HR,9934.0,"Street 48, City 11",4363944619,email_744@example.com,18,medium
12807,Name_514,70.0,60000.0,,HR,9095.0,"Street 97, City 30",4322529282,email_251@example.com,18,medium
12808,Name_503,61.0,60000.0,2018-04-19,Unknown,9106.0,,,,4,medium
12809,Name_854,65.0,60000.0,2022-03-15,Unknown,1516.0,,,,4,medium
12810,Name_901,22.0,70000.0,2023-02-24,Finance,2531.0,"Street 37, City 21",1929870462,email_526@example.com,18,medium
